play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,duration_minutes,session_date
1193,420,2024-11-28 04:06:27.579000-06:00,2024-11-28 05:12:27.579000-06:00,MOBILE,ABORTED,4802,66.0,2024-11-28
1194,407,2024-09-14 21:07:09.212000-06:00,2024-09-15 00:10:09.212000-06:00,MOBILE,TIMEOUT,645,183.0,2024-09-14
1196,485,2024-10-29 11:18:11.982000-06:00,2024-10-29 13:25:11.982000-06:00,MOBILE,COMPLETED,3837,127.0,2024-10-29
1197,334,2024-01-25 12:47:23.042000-06:00,2024-01-25 18:22:23.042000-06:00,MOBILE,COMPLETED,2994,335.0,2024-01-25
1198,226,2024-12-14 14:03:41.165000-06:00,2024-12-14 18:15:41.165000-06:00,BROWSER,COMPLETED,2492,252.0,2024-12-14
1199,306,2024-12-11 08:09:20.733000-06:00,2024-12-11 09:26:20.733000-06:00,BROWSER,ABORTED,3300,77.0,2024-12-11
1200,35,2024-08-13 01:02:58.028000-06:00,2024-08-13 04:13:58.028000-06:00,MOBILE,COMPLETED,357,191.0,2024-08-13
1201,121,2024-12-09 23:51:03.713000-06:00,2024-12-10 02:51:03.713000-06:00,MOBILE,COMPLETED,341,180.0,2024-12-09
1203,376,2024-12-24 11:35:21.085000-06:00,2024-12-24 19:34:21.085000-06:00,MOBILE,COMPLETED,3494,479.0,2024-12-24
1204,366,2024-12-30 06:54:25.019000-06:00,2024-12-30 15:10:25.019000-06:00,MOBILE,TIMEOUT,1120,496.0,2024-12-30
1205,90,2024-10-27 10:08:55.417000-06:00,2024-10-27 18:08:55.417000-06:00,MOBILE,TIMEOUT,4900,480.0,2024-10-27
1206,76,2024-12-05 20:28:38.445000-06:00,2024-12-06 05:09:38.445000-06:00,BROWSER,ABORTED,4892,521.0,2024-12-05
1207,456,2024-12-19 03:45:37.823000-06:00,2024-12-19 13:37:37.823000-06:00,MOBILE,ABORTED,2082,592.0,2024-12-19
1208,461,2024-12-30 19:37:11.140000-06:00,2024-12-30 21:58:11.140000-06:00,BROWSER,TIMEOUT,2509,141.0,2024-12-30
1209,444,2024-08-03 00:37:42.248000-06:00,2024-08-03 09:43:42.248000-06:00,BROWSER,ABORTED,2806,546.0,2024-08-03
1210,183,2024-12-30 00:26:47.434000-06:00,2024-12-30 08:32:47.434000-06:00,MOBILE,TIMEOUT,902,486.0,2024-12-30
1211,413,2024-12-12 11:05:45.190000-06:00,2024-12-12 11:59:45.190000-06:00,BROWSER,COMPLETED,4812,54.0,2024-12-12
1212,393,2024-12-04 16:29:19.071000-06:00,2024-12-04 17:02:19.071000-06:00,BROWSER,COMPLETED,1521,33.0,2024-12-04
1213,42,2024-08-21 14:24:44.074000-06:00,2024-08-21 17:55:44.074000-06:00,BROWSER,COMPLETED,2202,211.0,2024-08-21
1214,457,2024-01-26 03:50:03.583000-06:00,2024-01-26 06:43:03.583000-06:00,BROWSER,TIMEOUT,230,173.0,2024-01-26
1215,329,2024-12-30 13:08:53.139000-06:00,2024-12-30 16:46:53.139000-06:00,MOBILE,TIMEOUT,1171,218.0,2024-12-30
1216,360,2024-12-30 21:43:39.759000-06:00,2024-12-30 23:35:39.759000-06:00,BROWSER,TIMEOUT,2502,112.0,2024-12-30
1217,171,2024-08-02 02:43:34.690000-06:00,2024-08-02 11:52:34.690000-06:00,BROWSER,ABORTED,1948,549.0,2024-08-02
1218,304,2024-02-02 07:54:46.406000-06:00,2024-02-02 16:23:46.406000-06:00,BROWSER,ABORTED,3283,509.0,2024-02-02
1219,195,2024-12-25 20:35:20.677000-06:00,2024-12-26 06:02:20.677000-06:00,MOBILE,COMPLETED,1409,567.0,2024-12-25
1220,85,2024-11-03 02:41:44.231000-06:00,2024-11-03 03:27:44.231000-06:00,BROWSER,TIMEOUT,3950,46.0,2024-11-03
1221,354,2024-12-21 13:33:44.520000-06:00,2024-12-21 14:42:44.520000-06:00,BROWSER,ABORTED,118,69.0,2024-12-21
1222,294,2024-12-27 02:07:11.262000-06:00,2024-12-27 04:09:11.262000-06:00,MOBILE,ABORTED,1195,122.0,2024-12-27
1223,470,2024-12-28 05:31:34.382000-06:00,2024-12-28 12:59:34.382000-06:00,MOBILE,ABORTED,1671,448.0,2024-12-28
1224,297,2024-11-02 18:31:08.078000-06:00,2024-11-03 01:49:08.078000-06:00,BROWSER,TIMEOUT,2672,438.0,2024-11-02
1225,21,2024-11-26 08:59:44.549000-06:00,2024-11-26 12:23:44.549000-06:00,MOBILE,ABORTED,1832,204.0,2024-11-26
1226,380,2024-12-23 20:38:24.605000-06:00,2024-12-23 22:56:24.605000-06:00,MOBILE,TIMEOUT,1920,138.0,2024-12-23
1227,166,2024-12-12 18:58:54.497000-06:00,2024-12-13 04:01:54.497000-06:00,BROWSER,COMPLETED,2047,543.0,2024-12-12
1228,184,2024-12-30 00:32:09.888000-06:00,2024-12-30 07:28:09.888000-06:00,BROWSER,TIMEOUT,3435,416.0,2024-12-30
1230,451,2024-06-14 11:04:22.962000-06:00,2024-06-14 18:17:22.962000-06:00,MOBILE,COMPLETED,557,433.0,2024-06-14
1231,100,2024-12-28 12:29:35.305000-06:00,2024-12-28 19:11:35.305000-06:00,BROWSER,COMPLETED,2399,402.0,2024-12-28
1232,349,2024-12-14 03:07:34.741000-06:00,2024-12-14 12:35:34.741000-06:00,BROWSER,COMPLETED,3000,568.0,2024-12-14
1233,11,2024-11-21 17:24:18.888000-06:00,2024-11-21 22:29:18.888000-06:00,MOBILE,COMPLETED,2291,305.0,2024-11-21
1234,67,2024-11-05 12:20:23.291000-06:00,2024-11-05 20:14:23.291000-06:00,BROWSER,COMPLETED,4308,474.0,2024-11-05
1235,159,2024-12-29 14:23:18.966000-06:00,2024-12-29 21:47:18.966000-06:00,MOBILE,ABORTED,238,444.0,2024-12-29
1236,141,2024-12-27 03:51:36.668000-06:00,2024-12-27 07:51:36.668000-06:00,MOBILE,COMPLETED,3426,240.0,2024-12-27
1237,408,2024-12-29 19:08:18.448000-06:00,2024-12-30 00:42:18.448000-06:00,BROWSER,TIMEOUT,1384,334.0,2024-12-29
1238,320,2024-10-10 06:07:53.103000-06:00,2024-10-10 07:13:53.103000-06:00,MOBILE,COMPLETED,3929,66.0,2024-10-10
1239,133,2024-07-05 18:47:11.790000-06:00,2024-07-06 02:14:11.790000-06:00,BROWSER,COMPLETED,3487,447.0,2024-07-05
1240,306,2024-12-13 13:11:11.091000-06:00,2024-12-13 19:58:11.091000-06:00,MOBILE,COMPLETED,1033,407.0,2024-12-13
1242,357,2024-12-06 22:38:37.078000-06:00,2024-12-07 04:46:37.078000-06:00,MOBILE,TIMEOUT,3534,368.0,2024-12-06
1243,197,2024-08-02 12:45:05.356000-06:00,2024-08-02 20:00:05.356000-06:00,BROWSER,TIMEOUT,4504,435.0,2024-08-02
1244,281,2024-12-30 16:23:41.676000-06:00,2024-12-30 20:49:41.676000-06:00,MOBILE,TIMEOUT,4854,266.0,2024-12-30
1246,160,2024-03-31 08:45:53.781000-06:00,2024-03-31 10:32:53.781000-06:00,MOBILE,TIMEOUT,2017,107.0,2024-03-31
1247,327,2024-11-26 21:03:46.607000-06:00,2024-11-26 21:39:46.607000-06:00,BROWSER,COMPLETED,1471,36.0,2024-11-26
1248,414,2024-01-04 15:49:17.977000-06:00,2024-01-05 00:00:17.977000-06:00,MOBILE,TIMEOUT,1001,491.0,2024-01-04
1249,492,2024-08-28 18:17:46.799000-06:00,2024-08-29 01:17:46.799000-06:00,MOBILE,TIMEOUT,1332,420.0,2024-08-28
1251,175,2024-12-24 23:15:13.004000-06:00,2024-12-25 06:06:13.004000-06:00,BROWSER,COMPLETED,4296,411.0,2024-12-24
1252,186,2024-12-29 19:41:12.892000-06:00,2024-12-30 01:33:12.892000-06:00,BROWSER,TIMEOUT,1025,352.0,2024-12-29
1253,466,2024-12-04 08:10:07.972000-06:00,2024-12-04 13:45:07.972000-06:00,MOBILE,TIMEOUT,1584,335.0,2024-12-04
1254,100,2024-12-30 04:38:48.708000-06:00,2024-12-30 14:36:48.708000-06:00,BROWSER,TIMEOUT,3097,598.0,2024-12-30
1255,345,2024-10-07 03:55:55.802000-06:00,2024-10-07 12:58:55.802000-06:00,BROWSER,COMPLETED,1555,543.0,2024-10-07
1256,308,2024-12-27 00:11:09.101000-06:00,2024-12-27 05:45:09.101000-06:00,BROWSER,ABORTED,4124,334.0,2024-12-27
1257,125,2024-12-29 05:10:04.711000-06:00,2024-12-29 07:57:04.711000-06:00,MOBILE,ABORTED,1645,167.0,2024-12-29
1258,40,2024-11-07 15:18:31.095000-06:00,2024-11-07 20:47:31.095000-06:00,BROWSER,TIMEOUT,2072,329.0,2024-11-07
1259,246,2024-12-29 10:43:14.512000-06:00,2024-12-29 18:56:14.512000-06:00,MOBILE,COMPLETED,916,493.0,2024-12-29
1260,463,2024-12-29 17:12:48.957000-06:00,2024-12-29 18:39:48.957000-06:00,BROWSER,TIMEOUT,3881,87.0,2024-12-29
1261,173,2024-12-29 12:32:47.719000-06:00,2024-12-29 22:29:47.719000-06:00,BROWSER,TIMEOUT,4964,597.0,2024-12-29
1262,415,2024-08-26 09:25:00.771000-06:00,2024-08-26 10:52:00.771000-06:00,MOBILE,ABORTED,4587,87.0,2024-08-26
1263,398,2024-12-30 23:03:18.405000-06:00,2024-12-30 23:15:18.405000-06:00,BROWSER,ABORTED,3606,12.0,2024-12-30
1264,58,2024-12-26 08:50:47.963000-06:00,2024-12-26 15:30:47.963000-06:00,MOBILE,TIMEOUT,580,400.0,2024-12-26
1265,447,2024-11-16 21:27:06.922000-06:00,2024-11-16 22:36:06.922000-06:00,BROWSER,ABORTED,429,69.0,2024-11-16
1266,341,2024-12-30 17:15:09.797000-06:00,2024-12-30 18:08:09.797000-06:00,BROWSER,TIMEOUT,4556,53.0,2024-12-30
1267,51,2024-11-16 22:42:44.830000-06:00,2024-11-17 07:05:44.830000-06:00,MOBILE,ABORTED,4950,503.0,2024-11-16
1268,33,2024-12-19 11:43:33.588000-06:00,2024-12-19 20:23:33.588000-06:00,MOBILE,TIMEOUT,4061,520.0,2024-12-19
1269,450,2024-12-13 22:42:18.901000-06:00,2024-12-14 06:41:18.901000-06:00,MOBILE,COMPLETED,2681,479.0,2024-12-13
1270,354,2024-12-22 01:07:53.803000-06:00,2024-12-22 08:45:53.803000-06:00,BROWSER,COMPLETED,4579,458.0,2024-12-22
1271,271,2024-10-18 15:09:11.436000-06:00,2024-10-19 00:59:11.436000-06:00,BROWSER,TIMEOUT,4044,590.0,2024-10-18
1272,216,2024-12-16 09:10:28.168000-06:00,2024-12-16 10:51:28.168000-06:00,MOBILE,TIMEOUT,2303,101.0,2024-12-16
1273,230,2024-06-28 22:48:08.919000-06:00,2024-06-29 07:01:08.919000-06:00,BROWSER,COMPLETED,2248,493.0,2024-06-28
1274,198,2024-11-03 15:16:09.451000-06:00,2024-11-03 20:59:09.451000-06:00,MOBILE,COMPLETED,4685,343.0,2024-11-03
1275,97,2024-12-26 14:24:46.395000-06:00,2024-12-26 15:05:46.395000-06:00,BROWSER,COMPLETED,2135,41.0,2024-12-26
1276,47,2024-06-29 17:41:28.239000-06:00,2024-06-30 01:41:28.239000-06:00,BROWSER,ABORTED,237,480.0,2024-06-29
1277,472,2024-10-24 04:36:43.080000-06:00,2024-10-24 07:48:43.080000-06:00,BROWSER,COMPLETED,3122,192.0,2024-10-24
1278,434,2024-12-23 09:22:24.179000-06:00,2024-12-23 15:54:24.179000-06:00,BROWSER,ABORTED,4116,392.0,2024-12-23
1279,108,2024-06-11 16:04:11.571000-06:00,2024-06-11 19:30:11.571000-06:00,BROWSER,COMPLETED,3856,206.0,2024-06-11
1280,442,2024-12-07 22:48:23.454000-06:00,2024-12-08 04:46:23.454000-06:00,BROWSER,TIMEOUT,1629,358.0,2024-12-07
1281,486,2024-08-25 21:16:12.910000-06:00,2024-08-26 00:55:12.910000-06:00,BROWSER,ABORTED,4470,219.0,2024-08-25
1282,147,2024-12-06 15:11:07.565000-06:00,2024-12-06 17:20:07.565000-06:00,BROWSER,TIMEOUT,2157,129.0,2024-12-06
1284,443,2024-12-30 18:24:20.411000-06:00,2024-12-30 19:51:20.411000-06:00,MOBILE,TIMEOUT,2203,87.0,2024-12-30
1285,396,2024-12-21 08:03:31.659000-06:00,2024-12-21 16:04:31.659000-06:00,BROWSER,TIMEOUT,4974,481.0,2024-12-21
1286,205,2024-12-03 06:45:14.939000-06:00,2024-12-03 09:16:14.939000-06:00,BROWSER,ABORTED,557,151.0,2024-12-03
1287,53,2024-10-29 22:32:23.607000-06:00,2024-10-30 05:49:23.607000-06:00,BROWSER,TIMEOUT,4180,437.0,2024-10-29
1289,47,2024-09-08 06:11:23.133000-06:00,2024-09-08 07:54:23.133000-06:00,MOBILE,TIMEOUT,2980,103.0,2024-09-08
1290,12,2024-12-09 13:42:02.268000-06:00,2024-12-09 22:53:02.268000-06:00,MOBILE,ABORTED,910,551.0,2024-12-09
1292,387,2024-12-28 09:43:11.953000-06:00,2024-12-28 18:24:11.953000-06:00,MOBILE,ABORTED,1388,521.0,2024-12-28
1293,338,2024-07-10 23:35:30.430000-06:00,2024-07-11 03:46:30.430000-06:00,MOBILE,COMPLETED,782,251.0,2024-07-10
1294,497,2024-12-16 20:50:15.195000-06:00,2024-12-17 04:09:15.195000-06:00,MOBILE,ABORTED,409,439.0,2024-12-16
1295,212,2024-02-18 08:08:31.225000-06:00,2024-02-18 13:58:31.225000-06:00,MOBILE,TIMEOUT,3362,350.0,2024-02-18
1296,351,2024-11-22 14:52:20.665000-06:00,2024-11-22 16:35:20.665000-06:00,MOBILE,TIMEOUT,3080,103.0,2024-11-22
1297,160,2024-10-03 04:21:08.083000-06:00,2024-10-03 07:31:08.083000-06:00,BROWSER,TIMEOUT,594,190.0,2024-10-03
1298,386,2024-10-08 22:03:21.550000-06:00,2024-10-09 04:54:21.550000-06:00,MOBILE,ABORTED,3532,411.0,2024-10-08
1299,337,2024-12-28 20:43:27.522000-06:00,2024-12-29 06:37:27.522000-06:00,BROWSER,TIMEOUT,4254,594.0,2024-12-28
1300,196,2024-12-24 22:49:06.551000-06:00,2024-12-24 22:58:06.551000-06:00,BROWSER,COMPLETED,2544,9.0,2024-12-24
1301,250,2024-11-29 19:15:09.147000-06:00,2024-11-29 23:58:09.147000-06:00,BROWSER,COMPLETED,3454,283.0,2024-11-29
1302,96,2024-05-23 20:07:48.520000-06:00,2024-05-23 20:37:48.520000-06:00,BROWSER,COMPLETED,3501,30.0,2024-05-23
1303,149,2024-12-27 18:14:26.594000-06:00,2024-12-28 03:23:26.594000-06:00,BROWSER,ABORTED,1733,549.0,2024-12-27
1304,43,2024-12-18 01:26:56.173000-06:00,2024-12-18 07:56:56.173000-06:00,MOBILE,ABORTED,3610,390.0,2024-12-18
1305,90,2024-11-10 21:17:26.361000-06:00,2024-11-11 03:37:26.361000-06:00,BROWSER,ABORTED,1930,380.0,2024-11-10
1306,452,2024-12-28 20:14:05.587000-06:00,2024-12-29 01:53:05.587000-06:00,MOBILE,ABORTED,2476,339.0,2024-12-28
1308,422,2024-12-17 06:15:21.408000-06:00,2024-12-17 14:30:21.408000-06:00,BROWSER,COMPLETED,3759,495.0,2024-12-17
1309,61,2024-12-02 02:53:27.929000-06:00,2024-12-02 11:28:27.929000-06:00,MOBILE,COMPLETED,663,515.0,2024-12-02
1310,146,2024-09-03 19:11:58.457000-06:00,2024-09-04 04:21:58.457000-06:00,BROWSER,COMPLETED,1736,550.0,2024-09-03
1311,262,2024-12-26 14:47:47.380000-06:00,2024-12-26 15:36:47.380000-06:00,MOBILE,ABORTED,4292,49.0,2024-12-26
1312,8,2024-11-20 12:01:53.033000-06:00,2024-11-20 17:32:53.033000-06:00,MOBILE,ABORTED,1541,331.0,2024-11-20
1313,429,2024-10-31 12:40:03.340000-06:00,2024-10-31 18:17:03.340000-06:00,MOBILE,ABORTED,3383,337.0,2024-10-31
1314,385,2024-12-04 23:23:39.098000-06:00,2024-12-05 00:52:39.098000-06:00,BROWSER,ABORTED,2631,89.0,2024-12-04
1315,293,2024-12-30 13:35:22.879000-06:00,2024-12-30 19:54:22.879000-06:00,BROWSER,TIMEOUT,877,379.0,2024-12-30
1316,326,2024-12-18 17:59:31.996000-06:00,2024-12-18 19:35:31.996000-06:00,BROWSER,COMPLETED,2761,96.0,2024-12-18
1317,39,2024-08-11 20:58:38.159000-06:00,2024-08-12 04:30:38.159000-06:00,BROWSER,TIMEOUT,371,452.0,2024-08-11
1318,481,2024-12-01 14:59:15.258000-06:00,2024-12-01 16:13:15.258000-06:00,MOBILE,COMPLETED,4279,74.0,2024-12-01
1319,297,2024-12-11 21:24:55.649000-06:00,2024-12-12 04:39:55.649000-06:00,MOBILE,COMPLETED,116,435.0,2024-12-11
1320,110,2024-12-28 01:49:33.218000-06:00,2024-12-28 04:01:33.218000-06:00,BROWSER,TIMEOUT,3316,132.0,2024-12-28
1321,211,2024-12-29 14:45:38.414000-06:00,2024-12-30 00:28:38.414000-06:00,BROWSER,ABORTED,2840,583.0,2024-12-29
1322,235,2024-04-25 20:24:15.280000-06:00,2024-04-26 00:31:15.280000-06:00,BROWSER,ABORTED,4658,247.0,2024-04-25
1323,71,2024-12-29 02:25:08.574000-06:00,2024-12-29 07:34:08.574000-06:00,BROWSER,COMPLETED,4603,309.0,2024-12-29
1324,463,2024-12-30 14:05:03.513000-06:00,2024-12-30 19:33:03.513000-06:00,MOBILE,ABORTED,929,328.0,2024-12-30
1325,4,2024-08-26 19:52:11.068000-06:00,2024-08-26 22:27:11.068000-06:00,MOBILE,ABORTED,2164,155.0,2024-08-26
1326,373,2024-01-01 10:31:55.209000-06:00,2024-01-01 18:49:55.209000-06:00,BROWSER,ABORTED,2832,498.0,2024-01-01
1327,232,2024-12-18 00:21:41.127000-06:00,2024-12-18 04:22:41.127000-06:00,MOBILE,ABORTED,3887,241.0,2024-12-18
1328,434,2024-12-27 06:41:08.274000-06:00,2024-12-27 11:40:08.274000-06:00,BROWSER,COMPLETED,897,299.0,2024-12-27
1329,453,2024-07-14 02:53:44.120000-06:00,2024-07-14 07:37:44.120000-06:00,MOBILE,ABORTED,1076,284.0,2024-07-14
1330,441,2024-09-17 17:57:23.587000-06:00,2024-09-17 19:32:23.587000-06:00,MOBILE,TIMEOUT,2476,95.0,2024-09-17
1331,195,2024-12-30 08:53:56.010000-06:00,2024-12-30 18:22:56.010000-06:00,BROWSER,COMPLETED,452,569.0,2024-12-30
1332,339,2024-12-30 14:16:23.549000-06:00,2024-12-30 14:34:23.549000-06:00,BROWSER,TIMEOUT,3270,18.0,2024-12-30
1333,402,2024-12-26 02:09:26.578000-06:00,2024-12-26 04:16:26.578000-06:00,MOBILE,TIMEOUT,226,127.0,2024-12-26
1335,462,2024-11-05 20:02:45.736000-06:00,2024-11-05 22:20:45.736000-06:00,BROWSER,COMPLETED,3521,138.0,2024-11-05
1336,81,2024-10-28 16:11:20.393000-06:00,2024-10-28 19:02:20.393000-06:00,MOBILE,ABORTED,2886,171.0,2024-10-28
1337,246,2024-12-30 12:30:35.072000-06:00,2024-12-30 16:48:35.072000-06:00,MOBILE,TIMEOUT,3303,258.0,2024-12-30
1338,7,2024-11-13 05:08:13.069000-06:00,2024-11-13 11:11:13.069000-06:00,MOBILE,TIMEOUT,2960,363.0,2024-11-13
1339,462,2024-11-07 05:02:29.800000-06:00,2024-11-07 07:11:29.800000-06:00,MOBILE,COMPLETED,2547,129.0,2024-11-07
1340,174,2024-12-28 14:02:06.171000-06:00,2024-12-28 15:09:06.171000-06:00,MOBILE,COMPLETED,3044,67.0,2024-12-28
1341,72,2024-12-14 16:30:10.604000-06:00,2024-12-14 23:04:10.604000-06:00,BROWSER,COMPLETED,1869,394.0,2024-12-14
1342,407,2024-10-31 14:52:54.550000-06:00,2024-10-31 15:13:54.550000-06:00,BROWSER,ABORTED,2292,21.0,2024-10-31
1343,199,2024-11-26 17:55:15.855000-06:00,2024-11-26 18:34:15.855000-06:00,BROWSER,TIMEOUT,4670,39.0,2024-11-26
1345,404,2024-11-22 23:23:46.530000-06:00,2024-11-23 06:01:46.530000-06:00,BROWSER,ABORTED,3089,398.0,2024-11-22
1346,177,2024-10-26 16:37:34.241000-06:00,2024-10-27 00:46:34.241000-06:00,MOBILE,ABORTED,2035,489.0,2024-10-26
1347,352,2024-11-25 21:30:06.308000-06:00,2024-11-25 22:42:06.308000-06:00,MOBILE,ABORTED,377,72.0,2024-11-25
1348,290,2024-12-29 05:40:48.788000-06:00,2024-12-29 10:15:48.788000-06:00,BROWSER,COMPLETED,3061,275.0,2024-12-29
1349,368,2024-12-28 01:21:17.886000-06:00,2024-12-28 07:16:17.886000-06:00,MOBILE,TIMEOUT,4143,355.0,2024-12-28
1350,57,2024-12-30 20:49:06.837000-06:00,2024-12-30 23:43:06.837000-06:00,MOBILE,TIMEOUT,3100,174.0,2024-12-30
1352,302,2024-09-25 22:17:59.624000-06:00,2024-09-26 08:01:59.624000-06:00,MOBILE,TIMEOUT,3176,584.0,2024-09-25
1353,321,2024-12-21 07:16:20.815000-06:00,2024-12-21 08:53:20.815000-06:00,MOBILE,TIMEOUT,3849,97.0,2024-12-21
1354,251,2024-11-19 00:11:28.989000-06:00,2024-11-19 07:46:28.989000-06:00,BROWSER,COMPLETED,4066,455.0,2024-11-19
1355,358,2024-10-23 05:19:08.390000-06:00,2024-10-23 06:19:08.390000-06:00,BROWSER,COMPLETED,2054,60.0,2024-10-23
1357,84,2024-11-01 23:18:30.450000-06:00,2024-11-02 03:22:30.450000-06:00,BROWSER,TIMEOUT,740,244.0,2024-11-01
1358,43,2024-12-28 17:55:47.744000-06:00,2024-12-28 18:32:47.744000-06:00,BROWSER,COMPLETED,2222,37.0,2024-12-28
1359,135,2024-12-23 22:49:20.784000-06:00,2024-12-24 05:47:20.784000-06:00,MOBILE,ABORTED,3985,418.0,2024-12-23
1360,5,2024-12-30 14:43:39.112000-06:00,2024-12-30 16:53:39.112000-06:00,BROWSER,COMPLETED,4403,130.0,2024-12-30
1361,3,2024-12-30 11:45:01.905000-06:00,2024-12-30 16:25:01.905000-06:00,BROWSER,ABORTED,3178,280.0,2024-12-30
1362,311,2024-12-13 20:56:32.403000-06:00,2024-12-14 04:34:32.403000-06:00,MOBILE,ABORTED,4435,458.0,2024-12-13
1363,68,2024-12-27 19:55:43.622000-06:00,2024-12-28 05:43:43.622000-06:00,BROWSER,COMPLETED,932,588.0,2024-12-27
1364,46,2024-12-28 14:45:01.497000-06:00,2024-12-28 20:25:01.497000-06:00,BROWSER,TIMEOUT,804,340.0,2024-12-28
1365,359,2024-12-15 00:17:03.266000-06:00,2024-12-15 04:06:03.266000-06:00,BROWSER,TIMEOUT,803,229.0,2024-12-15
1366,276,2024-12-30 09:20:03.248000-06:00,2024-12-30 10:33:03.248000-06:00,BROWSER,TIMEOUT,4240,73.0,2024-12-30
1367,426,2024-11-06 18:45:02.909000-06:00,2024-11-07 04:32:02.909000-06:00,MOBILE,COMPLETED,628,587.0,2024-11-06
1369,47,2024-10-05 00:17:40.726000-06:00,2024-10-05 07:49:40.726000-06:00,MOBILE,COMPLETED,4399,452.0,2024-10-05
1370,375,2024-12-29 12:08:49.447000-06:00,2024-12-29 19:51:49.447000-06:00,BROWSER,COMPLETED,1421,463.0,2024-12-29
1371,299,2024-12-30 14:27:58.127000-06:00,2024-12-30 20:30:58.127000-06:00,BROWSER,ABORTED,3111,363.0,2024-12-30
1372,339,2024-12-30 18:49:58.020000-06:00,2024-12-30 20:54:58.020000-06:00,MOBILE,ABORTED,4951,125.0,2024-12-30
1373,171,2024-10-08 04:42:40.440000-06:00,2024-10-08 13:34:40.440000-06:00,MOBILE,COMPLETED,2874,532.0,2024-10-08
1374,270,2024-12-25 04:55:57.930000-06:00,2024-12-25 10:40:57.930000-06:00,BROWSER,TIMEOUT,4111,345.0,2024-12-25
1375,375,2024-12-29 23:16:54.472000-06:00,2024-12-30 06:47:54.472000-06:00,MOBILE,TIMEOUT,1635,451.0,2024-12-29
1376,228,2024-10-12 17:42:58.891000-06:00,2024-10-13 00:33:58.891000-06:00,MOBILE,TIMEOUT,3321,411.0,2024-10-12
1377,324,2024-03-24 09:36:55.333000-06:00,2024-03-24 15:52:55.333000-06:00,MOBILE,TIMEOUT,3438,376.0,2024-03-24
1378,385,2024-12-20 22:57:35.238000-06:00,2024-12-21 04:42:35.238000-06:00,BROWSER,COMPLETED,4510,345.0,2024-12-20
1379,196,2024-12-27 12:41:13.758000-06:00,2024-12-27 20:44:13.758000-06:00,BROWSER,ABORTED,4273,483.0,2024-12-27
1380,368,2024-12-28 15:19:26.092000-06:00,2024-12-28 17:18:26.092000-06:00,MOBILE,COMPLETED,896,119.0,2024-12-28
1381,370,2024-12-30 10:42:39.959000-06:00,2024-12-30 16:24:39.959000-06:00,BROWSER,ABORTED,1308,342.0,2024-12-30
1382,320,2024-12-30 07:24:36.859000-06:00,2024-12-30 16:25:36.859000-06:00,BROWSER,TIMEOUT,3633,541.0,2024-12-30
1383,328,2024-09-28 01:12:26.018000-06:00,2024-09-28 06:19:26.018000-06:00,MOBILE,COMPLETED,328,307.0,2024-09-28
1384,452,2024-12-29 17:41:12.247000-06:00,2024-12-29 18:10:12.247000-06:00,MOBILE,TIMEOUT,4829,29.0,2024-12-29
1385,472,2024-12-09 13:40:17.276000-06:00,2024-12-09 14:38:17.276000-06:00,MOBILE,COMPLETED,3837,58.0,2024-12-09
1386,414,2024-10-11 10:36:02.842000-06:00,2024-10-11 19:33:02.842000-06:00,MOBILE,ABORTED,168,537.0,2024-10-11
1387,447,2024-12-13 03:06:42.598000-06:00,2024-12-13 12:58:42.598000-06:00,BROWSER,TIMEOUT,2754,592.0,2024-12-13
1388,349,2024-12-29 20:49:02.244000-06:00,2024-12-30 06:42:02.244000-06:00,MOBILE,ABORTED,3139,593.0,2024-12-29
1389,496,2024-08-30 03:09:03.558000-06:00,2024-08-30 06:10:03.558000-06:00,BROWSER,COMPLETED,1654,181.0,2024-08-30
1390,186,2024-12-30 06:29:53.028000-06:00,2024-12-30 09:55:53.028000-06:00,MOBILE,ABORTED,536,206.0,2024-12-30
1391,91,2024-12-29 07:58:00.228000-06:00,2024-12-29 10:19:00.228000-06:00,BROWSER,ABORTED,574,141.0,2024-12-29
1393,416,2024-11-26 12:44:37.886000-06:00,2024-11-26 14:06:37.886000-06:00,BROWSER,COMPLETED,4768,82.0,2024-11-26
1394,345,2024-11-22 03:47:20.492000-06:00,2024-11-22 04:10:20.492000-06:00,BROWSER,ABORTED,1313,23.0,2024-11-22
1395,117,2024-11-28 13:16:51.898000-06:00,2024-11-28 21:20:51.898000-06:00,BROWSER,COMPLETED,4135,484.0,2024-11-28
1396,156,2024-12-29 17:33:11.361000-06:00,2024-12-30 01:16:11.361000-06:00,BROWSER,TIMEOUT,604,463.0,2024-12-29
1397,389,2024-10-24 17:14:05.605000-06:00,2024-10-24 20:37:05.605000-06:00,BROWSER,COMPLETED,3539,203.0,2024-10-24
1398,155,2024-04-27 06:07:51.498000-06:00,2024-04-27 09:47:51.498000-06:00,MOBILE,ABORTED,920,220.0,2024-04-27
1399,347,2024-12-27 08:15:22.704000-06:00,2024-12-27 13:03:22.704000-06:00,BROWSER,ABORTED,1250,288.0,2024-12-27
1400,85,2024-11-05 13:42:23.740000-06:00,2024-11-05 15:47:23.740000-06:00,MOBILE,ABORTED,1004,125.0,2024-11-05
1401,434,2024-12-30 16:15:38.493000-06:00,2024-12-30 22:12:38.493000-06:00,BROWSER,TIMEOUT,703,357.0,2024-12-30
1402,97,2024-12-27 08:43:30.310000-06:00,2024-12-27 18:41:30.310000-06:00,MOBILE,TIMEOUT,1307,598.0,2024-12-27
